OCCULIST,HRSPERWK,WKS_WRKD,EMPLTYPE,MARITAL,HISPANIC,WHYNOWRK,MEMBRACE,SEX,HRSP_RWK,WKS__RKD,EMPL_YPE,HISP_NIC,WHYN_WRK,OCCU_IST,NEWID,AGE,AGE_,ANGVX,ANGVX_,ANPVTX,ANPVTX_,ANRRX,ANRRX_,CU_CODE1,EDUCA,EDUCA_,GROSPAYX,GROS_AYX,GVX,GVX_,IRAX,IRAX_,JSSDEDX,JSSDEDX_,MEMBNO,PVTX,PVTX_,RRX,RRX_,SCHLNCHQ,SCHL_CHQ,SCHLNCHX,SCHL_CHX,SLFEMPSS,SLFE_PSS,SS_RRX,SS_RRX_,SUPPX,SUPPX_,US_SUPP,US_SUPP_,WAGEX,WAGEX_,SS_RRQ,SS_RRQ_,SOCRRX,SOCRRX_,ARM_FORC,ARM__ORC,IN_COLL,IN_COLL_,MEDICARE,MEDI_ARE,PAYPERD,PAYPERD_,HORIGIN,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ANGVXM,ANGVXM_,ANPVTXM,ANPVTXM_,ANRRXM,ANRRXM_,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SS_RRXM,SS_RRXM_,SS_RRX1,SS_RRX2,SS_RRX3,SS_RRX4,SS_RRX5,SS_RRXI,SUPPXM,SUPPXM_,SUPPX1,SUPPX2,SUPPX3,SUPPX4,SUPPX5,SUPPXI,WAGEXM,WAGEXM_,WAGEX1,WAGEX2,WAGEX3,WAGEX4,WAGEX5,WAGEXI,SS_RRB,SS_RRB_,SS_RRBX,SS_RRBX_,SUPPB,SUPPB_,SUPPBX,SUPPBX_,WAGEB,WAGEB_,WAGEBX,WAGEBX_,ASIAN,ASIAN_,OCCUEARN,PAYSTUB,PAYSTUB_,SEMPFRM,SEMPFRM_,SEMPFRMX,SEMP_RMX,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SEMPFRMM,SEMP_RMM,SOCSRRET,SOCS_RET,WKSTATUS,VETERAN,VETERAN_
,,0,,2,1,1,1,2,A,D,A,D,D,A,05723251,88,T,,A,,A,,A,1,2,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1026,D,,A,2,D,,A,12,D,14408,D,,A,,A,1,D,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,14408.0,D,14408,14408,14408,14408,14408,1026.0,D,1026,1026,1026,1026,1026,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,2,1,1,1,2,A,D,A,D,D,A,05723252,88,T,,A,,A,,A,1,2,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,1026,D,,A,2,D,,A,12,D,14408,D,,A,,A,1,D,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,14408.0,D,14408,14408,14408,14408,14408,1026.0,D,1026,1026,1026,1026,1026,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,4,1,A,D,A,A,D,A,05723261,72,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2401,D,,A,2,D,,A,12,D,30908,D,,A,3,D,1,D,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,30908.0,D,30908,30908,30908,30908,30908,2401.0,D,2401,2401,2401,2401,2401,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
06,40,52,1,1,,,4,2,D,D,D,A,A,D,05723261,65,D,,A,,A,,A,2,3,D,,C,,A,,C,7038,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,92000,D,,A,0,D,2,D,,A,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,92000.0,D,92000,92000,92000,92000,92000,100,,A,,A,,A,,A,,A,,A,7,D,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,1,,1,4,1,A,D,A,A,D,A,05723262,72,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2401,D,,A,2,D,,A,12,D,30908,D,,A,3,D,1,D,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,30908.0,D,30908,30908,30908,30908,30908,2401.0,D,2401,2401,2401,2401,2401,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
06,40,52,1,1,,,4,2,D,D,D,A,A,D,05723262,65,D,,A,,A,,A,2,3,D,,C,,A,,C,7038,D,2,,A,,A,,A,,A,0,D,,A,,A,2,D,92000,D,,A,0,D,2,D,,A,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,92000.0,D,92000,92000,92000,92000,92000,100,,A,,A,,A,,A,,A,,A,7,D,106,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
03,38,52,1,1,,,1,2,D,D,D,A,A,D,05723291,64,D,,A,,A,,A,1,4,D,,C,,A,,A,1530,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,20000,D,,A,0,D,2,D,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,103,,C,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,4,1,2,A,D,A,A,D,A,05723291,63,D,,A,,A,,A,6,1,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,979,D,,A,2,D,,A,2,D,1958,D,2,D,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,1958.0,D,1958,1958,1958,1958,1958,979.0,D,979,979,979,979,979,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
07,8,52,1,1,,,2,1,D,D,D,A,A,D,05723291,60,D,,A,,A,,A,2,4,D,1069,D,,A,,A,82,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,1069,D,,A,0,D,2,D,3,D,,A,3,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,1069.0,D,1069,1069,1069,1069,1069,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,4,,4,1,1,A,D,A,A,D,A,05723291,44,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,1,D
03,38,52,1,1,,,1,2,D,D,D,A,A,D,05723292,64,D,,A,,A,,A,1,4,D,,C,,A,,A,1530,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,20000,D,,A,0,D,2,D,3,D,,A,,C,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,20000.0,D,20000,20000,20000,20000,20000,100,,A,,A,,A,,A,,A,,A,,A,103,,C,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,4,1,2,A,D,A,A,D,A,05723292,63,D,,A,,A,,A,6,1,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,979,D,,A,2,D,,A,2,D,1958,D,2,D,,A,2,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,1958.0,D,1958,1958,1958,1958,1958,979.0,D,979,979,979,979,979,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
07,8,52,1,1,,,2,1,D,D,D,A,A,D,05723292,60,D,,A,,A,,A,2,4,D,1069,D,,A,,A,82,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,1069,D,,A,0,D,2,D,3,D,,A,3,D,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,1069.0,D,1069,1069,1069,1069,1069,100,,A,,A,,A,,A,,A,,A,,A,107,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,4,,4,1,1,A,D,A,A,D,A,05723292,44,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,900,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,1,D
03,25,50,5,1,,,1,1,D,D,D,A,A,D,05723301,53,D,,A,,A,,A,1,8,D,700,D,,A,7500,D,3519,D,1,,A,,A,,A,,A,1836,D,,A,,A,2,D,22000,D,,A,0,D,2,D,3,D,,A,7,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3519.0,D,3519,3519,3519,3519,3519,1836.0,D,1836,1836,1836,1836,1836,,A,,,,,,,A,,,,,,100,,A,,,,,,100,22000.0,D,22000,22000,22000,22000,22000,100,,A,,A,,A,,A,,A,,A,,A,203,1,D,1,D,12000,D,,A,,A,12000,12000,12000,12000,12000,100,12000,D,2,D,2,2,D
03,50,48,5,1,,,1,2,D,D,D,A,A,D,05723301,53,D,,A,,A,,A,2,6,D,2400,D,,A,1800,D,22330,T,2,,A,,A,,A,,A,16218,D,,A,,A,2,D,106000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,17650.8,T,17651,17651,17651,17651,17651,16218.0,D,16218,16218,16218,16218,16218,,A,,,,,,,A,,,,,,100,,A,,,,,,100,106000.0,D,106000,106000,106000,106000,106000,100,,A,,A,,A,,A,,A,,A,,A,203,2,D,1,D,106000,D,,A,,A,106000,106000,106000,106000,106000,100,106000,D,2,D,2,2,D
03,25,50,5,1,,,1,1,D,D,D,A,A,D,05723302,53,D,,A,,A,,A,1,8,D,700,D,,A,7500,D,3519,D,1,,A,,A,,A,,A,1836,D,,A,,A,2,D,22000,D,,A,0,D,2,D,3,D,,A,7,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3519.0,D,3519,3519,3519,3519,3519,1836.0,D,1836,1836,1836,1836,1836,,A,,,,,,,A,,,,,,100,,A,,,,,,100,22000.0,D,22000,22000,22000,22000,22000,100,,A,,A,,A,,A,,A,,A,,A,203,1,D,1,D,12000,D,,A,,A,12000,12000,12000,12000,12000,100,12000,D,2,D,2,2,D
03,50,48,5,1,,,1,2,D,D,D,A,A,D,05723302,53,D,,A,,A,,A,2,6,D,2400,D,,A,1800,D,22330,T,2,,A,,A,,A,,A,16218,D,,A,,A,2,D,106000,D,,A,0,D,2,D,3,D,,A,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,17650.8,T,17651,17651,17651,17651,17651,16218.0,D,16218,16218,16218,16218,16218,,A,,,,,,,A,,,,,,100,,A,,,,,,100,106000.0,D,106000,106000,106000,106000,106000,100,,A,,A,,A,,A,,A,,A,,A,203,2,D,1,D,106000,D,,A,,A,106000,106000,106000,106000,106000,100,106000,D,2,D,2,2,D
06,40,20,5,5,,,1,1,D,D,D,A,A,D,05723311,56,D,,A,,A,,A,1,7,D,,A,,A,,A,1836,D,1,,A,,A,,A,,A,1836,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,1836.0,D,1836,1836,1836,1836,1836,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,206,,A,1,D,12000,D,,A,,A,12000,12000,12000,12000,12000,100,12000,D,2,D,2,2,D
06,40,20,5,5,,,1,1,D,D,D,A,A,D,05723312,56,D,,A,,A,,A,1,7,D,,A,,A,,A,1836,D,1,,A,,A,,A,,A,1836,D,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,1836.0,D,1836,1836,1836,1836,1836,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,206,,A,1,D,12000,D,,A,,A,12000,12000,12000,12000,12000,100,12000,D,2,D,2,2,D
11,40,52,1,5,3,,1,1,D,D,D,D,A,D,05723351,40,D,,A,,A,,A,1,4,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,38058.6,D,14397,56257,28052,40434,51153,201,,A,,A,,A,,A,,C,,B,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,1,1,1,A,D,A,A,D,A,05723351,55,D,,A,,A,,A,9,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
11,40,52,1,5,3,,1,1,D,D,D,D,A,D,05723352,40,D,,A,,A,,A,1,7,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,2,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,45652.4,D,46271,62745,29816,62885,26545,201,,A,,A,,A,,A,,C,,B,,A,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
,,0,,5,,1,1,1,A,D,A,A,D,A,05723352,55,D,,A,,A,,A,9,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
10,40,52,2,1,,,1,2,D,D,D,A,A,D,05723401,52,D,,A,,A,,A,1,6,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,7,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2452.2,D,842,554,256,4740,5869,740.4,D,0,0,185,371,3146,,A,,,,,,,A,,,,,,100,,A,,,,,,100,22373.4,D,10998,7243,929,57103,35594,201,,A,,A,,A,,A,,C,,B,,A,110,2,D,1,D,,C,,C,,B,1,1,1210,2427,20565,201,4841,D,2,D,1,2,D
06,40,52,1,1,,,1,1,D,D,D,A,A,D,05723401,54,D,,B,,B,,B,2,6,D,,B,,B,,A,0,D,2,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,4654.4,D,2698,6905,4168,7449,2052,2778.6,D,1449,3080,1547,5835,1982,,A,,,,,,,A,,,,,,100,,A,,,,,,100,24522.0,D,16328,50000,34269,21091,922,201,,A,,A,,A,,A,,B,,B,,A,106,,A,1,D,,C,,C,,B,9469,20132,10108,38140,12954,201,18161,D,2,D,1,2,D
10,40,52,2,1,,,1,2,D,D,D,A,A,D,05723402,52,D,,A,,A,,A,1,6,D,,C,,A,,A,0,D,1,,A,,A,,A,,A,0,D,,A,,A,2,D,,C,,A,0,D,2,D,3,D,,A,7,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3058.4,D,911,1488,948,1731,10214,1027.2,D,15,688,19,0,4414,,A,,,,,,,A,,,,,,100,,A,,,,,,100,26552.8,D,11710,10457,12150,22633,75814,201,,A,,A,,A,,A,,C,,B,,A,110,2,D,1,D,,C,,C,,B,101,4494,121,-1,28849,201,6713,D,2,D,1,2,D
06,40,52,1,1,,,1,1,D,D,D,A,A,D,05723402,54,D,,B,,B,,B,2,6,D,,B,,B,,A,0,D,2,,B,,B,,A,,A,0,D,,A,,A,2,D,,B,,A,0,D,2,D,3,D,,A,,B,2,1,D,,A,,A,,A,,A,,A,,A,,B,,B,,B,4018.8,D,5435,3483,2912,3176,5088,906.8,D,1824,1840,134,0,736,,A,,,,,,,A,,,,,,100,,A,,,,,,100,40680.2,D,47200,21476,36314,41519,56892,201,,A,,A,,A,,A,,B,,B,,A,106,,A,1,D,,C,,C,,B,11924,12024,877,1,4812,201,5928,D,2,D,1,2,D
01,40,52,1,2,,,4,2,D,D,D,A,A,D,05723411,49,D,,A,,A,,A,1,6,D,3580,D,,A,,A,22330,T,1,,A,,A,,A,,A,29756,D,,A,,A,2,D,93000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,17650.8,T,17651,17651,17651,17651,17651,29756.0,D,29756,29756,29756,29756,29756,,A,,,,,,,A,,,,,,100,,A,,,,,,100,93000.0,D,93000,93000,93000,93000,93000,100,,A,,A,,A,,A,,A,,A,7,D,101,2,D,1,D,304361,T,,A,,A,149584,149584,149584,149584,149584,100,149584,T,2,D,1,2,D
,,0,,5,,2,4,1,A,D,A,A,D,A,05723411,23,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
11,40,52,1,5,,,4,1,D,D,D,A,A,D,05723411,24,D,,A,,A,,A,3,4,D,,C,,A,,A,2142,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,28000,D,,A,0,D,2,D,3,D,,A,1,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,28000.0,D,28000,28000,28000,28000,28000,100,,A,,A,,A,,A,,A,,A,7,D,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
01,40,52,1,2,,,4,2,D,D,D,A,A,D,05723412,49,D,,A,,A,,A,1,6,D,3580,D,,A,,A,22330,T,1,,A,,A,,A,,A,29756,D,,A,,A,2,D,93000,D,,A,0,D,2,D,3,D,,A,2,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,17650.8,T,17651,17651,17651,17651,17651,29756.0,D,29756,29756,29756,29756,29756,,A,,,,,,,A,,,,,,100,,A,,,,,,100,93000.0,D,93000,93000,93000,93000,93000,100,,A,,A,,A,,A,,A,,A,7,D,101,2,D,1,D,304361,T,,A,,A,149584,149584,149584,149584,149584,100,149584,T,2,D,1,2,D
,,0,,5,,2,4,1,A,D,A,A,D,A,05723412,23,D,,A,,A,,A,3,4,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A,0,D,2,D,3,D,,A,,A,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,7,D,910,,A,2,D,,A,,A,,A,,,,,,100,,A,2,D,,2,D
11,40,52,1,5,,,4,1,D,D,D,A,A,D,05723412,24,D,,A,,A,,A,3,4,D,,C,,A,,A,2142,D,3,,A,,A,,A,,A,0,D,,A,,A,2,D,28000,D,,A,0,D,2,D,3,D,,A,1,D,2,,A,,A,,A,4,D,,A,,A,,A,,A,,A,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,,A,,,,,,100,28000.0,D,28000,28000,28000,28000,28000,100,,A,,A,,A,,A,,A,,A,7,D,111,2,D,2,D,,A,,A,,A,,,,,,100,,A,2,D,1,2,D
01,40,52,3,1,,,1,1,D,D,D,A,A,D,05723441,69,D,,A,3000,D,,A,1,5,D,1400,D,,A,,A,3213,D,1,100,D,,A,,A,,A,0,D,1900,D,,A,2,D,42000,D,12,D,24896,D,,A,3,D,1,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,24896.0,D,24896,24896,24896,24896,24896,1900.0,D,1900,1900,1900,1900,1900,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,101,1,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05723441,69,D,,A,,A,,A,2,5,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1100,D,,A,2,D,,A,12,D,15296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
01,40,52,3,1,,,1,1,D,D,D,A,A,D,05723442,69,D,,A,3000,D,,A,1,5,D,1400,D,,A,,A,3213,D,1,100,D,,A,,A,,A,0,D,1900,D,,A,2,D,42000,D,12,D,24896,D,,A,3,D,1,D,2,D,2,1,D,,A,,A,,A,,A,,A,,A,,A,3000,D,,A,0.0,D,0,0,0,0,0,0.0,D,0,0,0,0,0,24896.0,D,24896,24896,24896,24896,24896,1900.0,D,1900,1900,1900,1900,1900,100,,A,,,,,,100,42000.0,D,42000,42000,42000,42000,42000,100,,A,,A,,A,,A,,A,,A,,A,101,1,D,2,D,,A,,A,,A,,,,,,100,,A,1,D,1,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05723442,69,D,,A,,A,,A,2,5,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,1100,D,,A,2,D,,A,12,D,15296,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,15296.0,D,15296,15296,15296,15296,15296,1100.0,D,1100,1100,1100,1100,1100,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05723461,69,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2499,D,,A,2,D,,A,12,D,32084,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,32084.0,D,32084,32084,32084,32084,32084,2499.0,D,2499,2499,2499,2499,2499,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05723461,69,D,,A,,A,,A,2,5,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,2231,D,,A,2,D,,A,12,D,28868,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,28868.0,D,28868,28868,28868,28868,28868,2231.0,D,2231,2231,2231,2231,2231,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,2,A,D,A,A,D,A,05723462,69,D,,A,,A,,A,1,5,D,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,2499,D,,A,2,D,,A,12,D,32084,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,32084.0,D,32084,32084,32084,32084,32084,2499.0,D,2499,2499,2499,2499,2499,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
,,0,,1,,1,1,1,A,D,A,A,D,A,05723462,69,D,,A,,A,,A,2,5,D,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,2231,D,,A,2,D,,A,12,D,28868,D,,A,3,D,1,D,,A,2,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,28868.0,D,28868,28868,28868,28868,28868,2231.0,D,2231,2231,2231,2231,2231,100,,A,,,,,,100,,A,,,,,,100,,A,,A,,A,,A,,A,,A,,A,930,,A,2,D,,A,,A,,A,,,,,,100,,A,1,D,,2,D
